SENSE daaa 1 25-04-2019 02:51:10.757 T: 27.39359855651855 [C]; A:[-12, -14, 216]; H: 77.56475830078125
SENSE daab 8 25-04-2019 02:51:14.014 T: 30.20159912109375 [C]; A:[-10, 52, 228]; H: 67.9898681640625
SENSE daaa 17 25-04-2019 02:51:14.113 T: 27.39359855651855 [C]; A:[-22, -8, 216]; H: 77.38165283203125
SENSE daaa 19 25-04-2019 02:51:14.505 T: 27.39359855651855 [C]; A:[-24, -12, 216]; H: 77.38165283203125
SENSE daab 9 25-04-2019 02:51:14.452 T: 30.26399993896484 [C]; A:[-6, 56, 230]; H: 67.9593505859375
SENSE daaa 20 25-04-2019 02:51:14.723 T: 27.39359855651855 [C]; A:[-20, -12, 222]; H: 77.35113525390625
SENSE daac 5 25-04-2019 02:51:12.785 T: 27.5807991027832 [C]; A:[10, -38, 240]; H: 71.1636962890625
SENSE daaa 21 25-04-2019 02:51:14.943 T: 27.39359855651855 [C]; A:[-26, -8, 220]; H: 77.35113525390625
SENSE daab 10 25-04-2019 02:51:14.975 T: 30.26399993896484 [C]; A:[-10, 56, 230]; H: 67.9288330078125
SENSE daaa 22 25-04-2019 02:51:15.155 T: 27.39359855651855 [C]; A:[-22, -10, 228]; H: 77.31298828125
SENSE daac 6 25-04-2019 02:51:13.184 T: 27.6431999206543 [C]; A:[6, -40, 242]; H: 71.1636962890625
SENSE daaa 23 25-04-2019 02:51:15.369 T: 27.39359855651855 [C]; A:[-24, -14, 220]; H: 77.31298828125
SENSE daad 6 25-04-2019 02:51:13.295 T: 28.2047996520996 [C]; A:[-10, -6, 226]; H: 69.37841796875
SENSE daaa 24 25-04-2019 02:51:15.607 T: 27.39359855651855 [C]; A:[-20, -16, 220]; H: 77.27484130859375
SENSE daab 11 25-04-2019 02:51:15.586 T: 30.26399993896484 [C]; A:[-12, 50, 230]; H: 67.87542724609375
SENSE daaa 25 25-04-2019 02:51:15.821 T: 27.39359855651855 [C]; A:[-32, -6, 222]; H: 77.31298828125
SENSE daaa 26 25-04-2019 02:51:16.034 T: 27.39359855651855 [C]; A:[-24, -14, 220]; H: 77.31298828125
SENSE daab 12 25-04-2019 02:51:16.029 T: 30.26399993896484 [C]; A:[-14, 52, 230]; H: 67.84490966796875
SENSE daac 7 25-04-2019 02:51:13.713 T: 27.6431999206543 [C]; A:[4, -30, 246]; H: 71.1636962890625
SENSE daaa 28 25-04-2019 02:51:16.441 T: 27.39359855651855 [C]; A:[-24, -12, 216]; H: 77.31298828125
SENSE daad 7 25-04-2019 02:51:13.823 T: 28.2047996520996 [C]; A:[-10, -8, 230]; H: 69.37841796875
SENSE daaa 29 25-04-2019 02:51:16.655 T: 27.39359855651855 [C]; A:[-26, -10, 220]; H: 77.31298828125
SENSE daab 13 25-04-2019 02:51:16.616 T: 30.26399993896484 [C]; A:[-8, 54, 244]; H: 67.81439208984375
SENSE daac 8 25-04-2019 02:51:14.223 T: 27.5807991027832 [C]; A:[4, -38, 240]; H: 71.1636962890625
SENSE daab 14 25-04-2019 02:51:17.144 T: 30.26399993896484 [C]; A:[-12, 52, 228]; H: 67.760986328125
SENSE daaa 32 25-04-2019 02:51:17.230 T: 27.3311996459961 [C]; A:[-26, -6, 220]; H: 77.282470703125
SENSE daaa 33 25-04-2019 02:51:17.444 T: 27.3311996459961 [C]; A:[-24, -10, 226]; H: 77.282470703125
SENSE daad 9 25-04-2019 02:51:14.771 T: 28.2047996520996 [C]; A:[-12, -8, 224]; H: 69.347900390625
SENSE daaa 34 25-04-2019 02:51:17.668 T: 27.39359855651855 [C]; A:[-28, -14, 232]; H: 77.282470703125
SENSE daab 15 25-04-2019 02:51:17.708 T: 30.26399993896484 [C]; A:[0, 50, 234]; H: 67.70758056640625
SENSE daaa 35 25-04-2019 02:51:17.881 T: 27.39359855651855 [C]; A:[-24, -12, 222]; H: 77.282470703125
SENSE daaa 36 25-04-2019 02:51:18.099 T: 27.39359855651855 [C]; A:[-24, -12, 218]; H: 77.251953125
SENSE daaa 37 25-04-2019 02:51:18.313 T: 27.39359855651855 [C]; A:[-22, -10, 222]; H: 77.251953125
SENSE daac 12 25-04-2019 02:51:16.239 T: 27.5807991027832 [C]; A:[4, -36, 242]; H: 71.14080810546875
SENSE daad 12 25-04-2019 02:51:16.354 T: 28.2047996520996 [C]; A:[-18, -6, 222]; H: 69.3173828125
SENSE daaa 39 25-04-2019 02:51:18.705 T: 27.39359855651855 [C]; A:[-20, -8, 226]; H: 77.251953125
SENSE daab 17 25-04-2019 02:51:18.751 T: 30.20159912109375 [C]; A:[-10, 48, 226]; H: 67.64654541015625
SENSE daaa 40 25-04-2019 02:51:18.926 T: 27.39359855651855 [C]; A:[-22, -8, 228]; H: 77.221435546875
SENSE daaa 41 25-04-2019 02:51:19.142 T: 27.39359855651855 [C]; A:[-24, -12, 216]; H: 77.221435546875
SENSE daac 13 25-04-2019 02:51:16.825 T: 27.6431999206543 [C]; A:[8, -38, 248]; H: 71.11029052734375
SENSE daad 13 25-04-2019 02:51:16.956 T: 28.2047996520996 [C]; A:[-10, -8, 230]; H: 69.3173828125
SENSE daaa 42 25-04-2019 02:51:19.360 T: 27.39359855651855 [C]; A:[-22, -12, 218]; H: 77.221435546875
SENSE daab 18 25-04-2019 02:51:19.353 T: 30.26399993896484 [C]; A:[-12, 54, 236]; H: 67.70758056640625
SENSE daaa 43 25-04-2019 02:51:19.574 T: 27.39359855651855 [C]; A:[-24, -10, 230]; H: 77.18328857421875
SENSE daad 14 25-04-2019 02:51:17.474 T: 28.2047996520996 [C]; A:[-14, -8, 230]; H: 69.3173828125
SENSE daaa 44 25-04-2019 02:51:19.787 T: 27.39359855651855 [C]; A:[-16, -4, 222]; H: 77.18328857421875
SENSE daaa 45 25-04-2019 02:51:20.001 T: 27.39359855651855 [C]; A:[-14, -6, 224]; H: 77.15277099609375
SENSE daac 15 25-04-2019 02:51:17.919 T: 27.6431999206543 [C]; A:[4, -40, 244]; H: 71.11029052734375
SENSE daac 16 25-04-2019 02:51:18.317 T: 27.6431999206543 [C]; A:[8, -42, 244]; H: 71.11029052734375
SENSE daaa 47 25-04-2019 02:51:20.399 T: 27.39359855651855 [C]; A:[-26, -12, 222]; H: 77.15277099609375
SENSE daab 20 25-04-2019 02:51:20.453 T: 30.26399993896484 [C]; A:[-14, 58, 214]; H: 67.6846923828125
SENSE daaa 48 25-04-2019 02:51:20.616 T: 27.39359855651855 [C]; A:[-30, -8, 214]; H: 77.15277099609375
SENSE daaa 49 25-04-2019 02:51:20.830 T: 27.39359855651855 [C]; A:[-20, -14, 222]; H: 77.15277099609375
SENSE daab 21 25-04-2019 02:51:20.886 T: 30.26399993896484 [C]; A:[-4, 50, 230]; H: 67.6236572265625
SENSE daaa 50 25-04-2019 02:51:21.048 T: 27.39359855651855 [C]; A:[-24, -8, 226]; H: 77.15277099609375
SENSE daab 22 25-04-2019 02:51:21.334 T: 30.26399993896484 [C]; A:[-12, 48, 232]; H: 67.60076904296875
SENSE daaa 52 25-04-2019 02:51:21.451 T: 27.39359855651855 [C]; A:[-28, -4, 218]; H: 77.12225341796875
SENSE daaa 53 25-04-2019 02:51:21.664 T: 27.39359855651855 [C]; A:[-32, -8, 224]; H: 77.12225341796875
SENSE daac 17 25-04-2019 02:51:18.961 T: 27.6431999206543 [C]; A:[2, -40, 242]; H: 71.11029052734375
SENSE daaa 54 25-04-2019 02:51:21.888 T: 27.39359855651855 [C]; A:[-16, -20, 220]; H: 77.09173583984375
SENSE daab 23 25-04-2019 02:51:21.841 T: 30.3263988494873 [C]; A:[0, 56, 216]; H: 67.57025146484375
SENSE daaa 56 25-04-2019 02:51:22.285 T: 27.39359855651855 [C]; A:[-26, -10, 226]; H: 77.09173583984375
SENSE daab 24 25-04-2019 02:51:22.299 T: 30.26399993896484 [C]; A:[-14, 60, 226]; H: 67.516845703125
SENSE daaa 57 25-04-2019 02:51:22.498 T: 27.39359855651855 [C]; A:[-22, -10, 222]; H: 77.09173583984375
SENSE daac 18 25-04-2019 02:51:19.572 T: 27.6431999206543 [C]; A:[2, -40, 246]; H: 71.11029052734375
SENSE daaa 58 25-04-2019 02:51:22.712 T: 27.39359855651855 [C]; A:[-28, -6, 248]; H: 77.0535888671875
SENSE daad 18 25-04-2019 02:51:19.682 T: 28.26719856262207 [C]; A:[-16, -8, 232]; H: 69.286865234375
SENSE daac 19 25-04-2019 02:51:20.054 T: 27.5807991027832 [C]; A:[6, -36, 248]; H: 71.11029052734375
SENSE daad 19 25-04-2019 02:51:20.166 T: 28.2047996520996 [C]; A:[-8, -10, 226]; H: 69.286865234375
SENSE daaa 59 25-04-2019 02:51:22.935 T: 27.39359855651855 [C]; A:[-20, -14, 216]; H: 77.0535888671875
SENSE daab 25 25-04-2019 02:51:23.060 T: 30.26399993896484 [C]; A:[-10, 48, 228]; H: 67.43292236328125
SENSE daaa 60 25-04-2019 02:51:23.159 T: 27.39359855651855 [C]; A:[-22, -4, 218]; H: 77.0230712890625
SENSE daaa 61 25-04-2019 02:51:23.372 T: 27.39359855651855 [C]; A:[-22, -8, 228]; H: 77.0230712890625
SENSE daac 20 25-04-2019 02:51:20.662 T: 27.6431999206543 [C]; A:[8, -38, 240]; H: 71.11029052734375
SENSE daac 21 25-04-2019 02:51:21.117 T: 27.6431999206543 [C]; A:[6, -34, 252]; H: 71.07977294921875
SENSE daaa 62 25-04-2019 02:51:23.590 T: 27.39359855651855 [C]; A:[-24, -12, 224]; H: 77.0230712890625
SENSE daab 26 25-04-2019 02:51:23.647 T: 30.26399993896484 [C]; A:[-14, 56, 232]; H: 67.43292236328125
SENSE daaa 63 25-04-2019 02:51:23.804 T: 27.39359855651855 [C]; A:[-26, -6, 218]; H: 76.9925537109375
SENSE daaa 64 25-04-2019 02:51:24.017 T: 27.39359855651855 [C]; A:[-22, -12, 222]; H: 76.9925537109375
SENSE daad 22 25-04-2019 02:51:21.658 T: 28.26719856262207 [C]; A:[-16, -6, 230]; H: 69.286865234375
SENSE daac 23 25-04-2019 02:51:22.064 T: 27.6431999206543 [C]; A:[2, -38, 252]; H: 71.07977294921875
SENSE daaa 65 25-04-2019 02:51:24.231 T: 27.45599937438964 [C]; A:[-22, -10, 224]; H: 76.9620361328125
SENSE daab 27 25-04-2019 02:51:24.245 T: 30.26399993896484 [C]; A:[-8, 54, 232]; H: 67.516845703125
SENSE daaa 67 25-04-2019 02:51:24.639 T: 27.39359855651855 [C]; A:[-24, -8, 218]; H: 76.92388916015625
SENSE daab 28 25-04-2019 02:51:24.682 T: 30.3263988494873 [C]; A:[-12, 52, 230]; H: 67.57025146484375
SENSE daaa 68 25-04-2019 02:51:24.851 T: 27.39359855651855 [C]; A:[-26, -12, 222]; H: 76.92388916015625
SENSE daaa 69 25-04-2019 02:51:25.065 T: 27.45599937438964 [C]; A:[-24, -10, 218]; H: 76.89337158203125
SENSE daab 29 25-04-2019 02:51:25.125 T: 30.3263988494873 [C]; A:[-10, 52, 230]; H: 67.6236572265625
SENSE daaa 70 25-04-2019 02:51:25.298 T: 27.39359855651855 [C]; A:[-22, -8, 224]; H: 76.89337158203125
SENSE daab 30 25-04-2019 02:51:25.568 T: 30.26399993896484 [C]; A:[-10, 50, 228]; H: 67.6846923828125
SENSE daaa 72 25-04-2019 02:51:25.725 T: 27.39359855651855 [C]; A:[-26, -10, 222]; H: 76.89337158203125
SENSE daab 31 25-04-2019 02:51:26.001 T: 30.3263988494873 [C]; A:[-14, 50, 232]; H: 67.70758056640625
SENSE daaa 74 25-04-2019 02:51:26.142 T: 27.39359855651855 [C]; A:[-22, -8, 228]; H: 76.89337158203125
SENSE daaa 75 25-04-2019 02:51:26.356 T: 27.39359855651855 [C]; A:[-20, -8, 228]; H: 76.89337158203125
SENSE daac 25 25-04-2019 02:51:23.269 T: 27.6431999206543 [C]; A:[4, -34, 246]; H: 71.07977294921875
SENSE daad 25 25-04-2019 02:51:23.385 T: 28.26719856262207 [C]; A:[-8, -6, 228]; H: 69.286865234375
SENSE daaa 76 25-04-2019 02:51:26.569 T: 27.39359855651855 [C]; A:[-24, -10, 268]; H: 76.89337158203125
SENSE daab 32 25-04-2019 02:51:26.603 T: 30.3263988494873 [C]; A:[0, 52, 226]; H: 67.6846923828125
SENSE daaa 77 25-04-2019 02:51:26.783 T: 27.39359855651855 [C]; A:[-20, -14, 224]; H: 76.89337158203125
SENSE daab 33 25-04-2019 02:51:27.047 T: 30.3263988494873 [C]; A:[-8, 52, 234]; H: 67.6236572265625
SENSE daaa 79 25-04-2019 02:51:27.175 T: 27.39359855651855 [C]; A:[-26, -8, 222]; H: 76.89337158203125
SENSE daaa 80 25-04-2019 02:51:27.394 T: 27.39359855651855 [C]; A:[-24, -4, 218]; H: 76.89337158203125
SENSE daad 26 25-04-2019 02:51:23.972 T: 28.26719856262207 [C]; A:[-12, -8, 232]; H: 69.25634765625
SENSE daaa 81 25-04-2019 02:51:27.607 T: 27.39359855651855 [C]; A:[-26, -12, 218]; H: 76.89337158203125
SENSE daab 34 25-04-2019 02:51:27.559 T: 30.3263988494873 [C]; A:[-10, 52, 230]; H: 67.60076904296875
SENSE daaa 82 25-04-2019 02:51:27.820 T: 27.39359855651855 [C]; A:[-28, -8, 218]; H: 76.89337158203125
SENSE daac 27 25-04-2019 02:51:24.459 T: 27.6431999206543 [C]; A:[4, -34, 246]; H: 71.056884765625
SENSE daaa 83 25-04-2019 02:51:28.034 T: 27.39359855651855 [C]; A:[-20, -10, 226]; H: 76.89337158203125
SENSE daab 35 25-04-2019 02:51:28.066 T: 30.3263988494873 [C]; A:[-10, 54, 230]; H: 67.57025146484375
SENSE daaa 84 25-04-2019 02:51:28.247 T: 27.39359855651855 [C]; A:[-24, -4, 218]; H: 76.89337158203125
SENSE daaa 85 25-04-2019 02:51:28.461 T: 27.39359855651855 [C]; A:[-22, -12, 226]; H: 76.89337158203125
SENSE daab 36 25-04-2019 02:51:28.504 T: 30.3263988494873 [C]; A:[-6, 52, 232]; H: 67.53973388671875
SENSE daaa 86 25-04-2019 02:51:28.686 T: 27.39359855651855 [C]; A:[-26, -8, 218]; H: 76.89337158203125
SENSE daaa 87 25-04-2019 02:51:28.928 T: 27.39359855651855 [C]; A:[-24, -8, 218]; H: 76.89337158203125
SENSE daaa 89 25-04-2019 02:51:29.320 T: 27.45599937438964 [C]; A:[-28, -12, 224]; H: 76.86285400390625
SENSE daab 38 25-04-2019 02:51:29.345 T: 30.3263988494873 [C]; A:[-10, 50, 234]; H: 67.486328125
SENSE daaa 90 25-04-2019 02:51:29.538 T: 27.45599937438964 [C]; A:[-26, -8, 220]; H: 76.86285400390625
SENSE daad 31 25-04-2019 02:51:26.327 T: 28.26719856262207 [C]; A:[-12, -10, 240]; H: 69.21820068359375
SENSE daaa 92 25-04-2019 02:51:29.940 T: 27.39359855651855 [C]; A:[-24, 0, 220]; H: 76.83233642578125
SENSE daaa 93 25-04-2019 02:51:30.179 T: 27.39359855651855 [C]; A:[-26, -8, 220]; H: 76.83233642578125
SENSE daab 40 25-04-2019 02:51:30.275 T: 30.3263988494873 [C]; A:[-8, 52, 230]; H: 67.43292236328125
SENSE daaa 94 25-04-2019 02:51:30.392 T: 27.45599937438964 [C]; A:[-26, -8, 222]; H: 76.80181884765625
SENSE daaa 95 25-04-2019 02:51:30.606 T: 27.45599937438964 [C]; A:[-22, -12, 224]; H: 76.763671875
SENSE daab 41 25-04-2019 02:51:30.718 T: 30.3263988494873 [C]; A:[-12, 54, 228]; H: 67.40240478515625
SENSE daaa 96 25-04-2019 02:51:30.819 T: 27.45599937438964 [C]; A:[-20, -10, 226]; H: 76.763671875
SENSE daad 33 25-04-2019 02:51:27.372 T: 28.2047996520996 [C]; A:[-14, -8, 228]; H: 69.18768310546875
SENSE daac 34 25-04-2019 02:51:27.768 T: 27.6431999206543 [C]; A:[2, -38, 246]; H: 70.94244384765625
SENSE daaa 98 25-04-2019 02:51:31.216 T: 27.39359855651855 [C]; A:[-22, -10, 226]; H: 76.70263671875
SENSE daad 34 25-04-2019 02:51:27.879 T: 28.26719856262207 [C]; A:[-16, -8, 230]; H: 69.18768310546875
SENSE daac 35 25-04-2019 02:51:28.280 T: 27.70559883117675 [C]; A:[6, -38, 240]; H: 70.94244384765625
SENSE daaa 99 25-04-2019 02:51:31.430 T: 27.39359855651855 [C]; A:[-24, -14, 224]; H: 76.70263671875
SENSE daac 37 25-04-2019 02:51:29.121 T: 27.6431999206543 [C]; A:[0, -36, 246]; H: 70.91192626953125
SENSE daaa 100 25-04-2019 02:51:31.654 T: 27.45599937438964 [C]; A:[-28, -8, 222]; H: 76.70263671875
SENSE daab 42 25-04-2019 02:51:31.594 T: 30.3887996673584 [C]; A:[-12, 56, 232]; H: 67.37188720703125
SENSE daaa 101 25-04-2019 02:51:31.867 T: 27.45599937438964 [C]; A:[-24, -10, 218]; H: 76.672119140625
SENSE daad 38 25-04-2019 02:51:29.679 T: 28.26719856262207 [C]; A:[-20, -4, 226]; H: 69.15716552734375
SENSE daac 39 25-04-2019 02:51:30.052 T: 27.70559883117675 [C]; A:[2, -40, 250]; H: 70.8890380859375
SENSE daaa 102 25-04-2019 02:51:32.080 T: 27.45599937438964 [C]; A:[-26, -8, 220]; H: 76.672119140625
SENSE daac 40 25-04-2019 02:51:30.488 T: 27.6431999206543 [C]; A:[6, -34, 248]; H: 70.8890380859375
SENSE daac 41 25-04-2019 02:51:30.948 T: 27.6431999206543 [C]; A:[6, -38, 244]; H: 70.8890380859375
SENSE daad 41 25-04-2019 02:51:31.059 T: 28.26719856262207 [C]; A:[-14, -10, 232]; H: 69.15716552734375
SENSE daab 43 25-04-2019 02:51:32.410 T: 30.3887996673584 [C]; A:[-10, 56, 228]; H: 67.3489990234375
SENSE daaa 104 25-04-2019 02:51:32.477 T: 27.39359855651855 [C]; A:[-26, -12, 222]; H: 76.63397216796875
SENSE daaa 105 25-04-2019 02:51:32.691 T: 27.45599937438964 [C]; A:[-22, -10, 222]; H: 76.63397216796875
SENSE daaa 106 25-04-2019 02:51:32.915 T: 27.45599937438964 [C]; A:[-22, -6, 222]; H: 76.63397216796875
SENSE daab 44 25-04-2019 02:51:32.853 T: 30.3263988494873 [C]; A:[-8, 52, 230]; H: 67.3184814453125
SENSE daaa 107 25-04-2019 02:51:33.143 T: 27.45599937438964 [C]; A:[-26, -8, 222]; H: 76.63397216796875
SENSE daaa 108 25-04-2019 02:51:33.356 T: 27.45599937438964 [C]; A:[-26, -14, 222]; H: 76.63397216796875
SENSE daab 45 25-04-2019 02:51:33.326 T: 30.3887996673584 [C]; A:[-12, 50, 230]; H: 67.3184814453125
SENSE daaa 109 25-04-2019 02:51:33.575 T: 27.45599937438964 [C]; A:[-24, -10, 230]; H: 76.60345458984375
SENSE daaa 110 25-04-2019 02:51:33.788 T: 27.39359855651855 [C]; A:[-20, -12, 224]; H: 76.60345458984375
SENSE daab 46 25-04-2019 02:51:33.774 T: 30.3263988494873 [C]; A:[-8, 52, 230]; H: 67.3184814453125
SENSE daaa 111 25-04-2019 02:51:34.006 T: 27.45599937438964 [C]; A:[-20, -8, 224]; H: 76.60345458984375
SENSE daad 42 25-04-2019 02:51:31.920 T: 28.26719856262207 [C]; A:[-12, -8, 234]; H: 69.15716552734375
SENSE daaa 112 25-04-2019 02:51:34.220 T: 27.45599937438964 [C]; A:[-20, -10, 224]; H: 76.60345458984375
SENSE daab 47 25-04-2019 02:51:34.331 T: 30.3887996673584 [C]; A:[-12, 54, 232]; H: 67.3184814453125
SENSE daaa 113 25-04-2019 02:51:34.444 T: 27.45599937438964 [C]; A:[-24, -8, 220]; H: 76.60345458984375
SENSE daaa 114 25-04-2019 02:51:34.657 T: 27.45599937438964 [C]; A:[-24, -14, 218]; H: 76.57293701171875
SENSE daab 48 25-04-2019 02:51:34.764 T: 30.3887996673584 [C]; A:[-4, 54, 230]; H: 67.3184814453125
SENSE daaa 115 25-04-2019 02:51:34.870 T: 27.45599937438964 [C]; A:[-22, -6, 224]; H: 76.57293701171875
SENSE daaa 116 25-04-2019 02:51:35.084 T: 27.45599937438964 [C]; A:[-24, -10, 220]; H: 76.57293701171875
SENSE daaa 117 25-04-2019 02:51:35.297 T: 27.45599937438964 [C]; A:[-26, -8, 218]; H: 76.54241943359375
SENSE daab 49 25-04-2019 02:51:35.206 T: 30.3887996673584 [C]; A:[-8, 54, 230]; H: 67.2574462890625
SENSE daaa 118 25-04-2019 02:51:35.516 T: 27.45599937438964 [C]; A:[-22, -8, 222]; H: 76.54241943359375
SENSE daab 50 25-04-2019 02:51:35.694 T: 30.3263988494873 [C]; A:[-10, 54, 232]; H: 67.20404052734375
SENSE daaa 119 25-04-2019 02:51:35.760 T: 27.45599937438964 [C]; A:[-24, -8, 224]; H: 76.54241943359375
SENSE daac 43 25-04-2019 02:51:32.620 T: 27.6431999206543 [C]; A:[6, -34, 240]; H: 70.8585205078125
SENSE daaa 121 25-04-2019 02:51:36.171 T: 27.45599937438964 [C]; A:[-24, -10, 222]; H: 76.5042724609375
SENSE daab 51 25-04-2019 02:51:36.227 T: 30.3887996673584 [C]; A:[-4, 52, 230]; H: 67.150634765625
SENSE daaa 122 25-04-2019 02:51:36.390 T: 27.45599937438964 [C]; A:[-20, -8, 228]; H: 76.4737548828125
SENSE daac 44 25-04-2019 02:51:33.096 T: 27.70559883117675 [C]; A:[0, -36, 248]; H: 70.8585205078125
SENSE daac 45 25-04-2019 02:51:33.545 T: 27.70559883117675 [C]; A:[2, -40, 246]; H: 70.8585205078125
SENSE daac 46 25-04-2019 02:51:33.986 T: 27.6431999206543 [C]; A:[4, -40, 246]; H: 70.8585205078125
SENSE daaa 124 25-04-2019 02:51:36.792 T: 27.45599937438964 [C]; A:[-28, -12, 216]; H: 76.4737548828125
SENSE daab 52 25-04-2019 02:51:36.944 T: 30.3887996673584 [C]; A:[-10, 56, 230]; H: 67.03619384765625
SENSE daaa 125 25-04-2019 02:51:37.005 T: 27.45599937438964 [C]; A:[-26, -8, 218]; H: 76.4432373046875
SENSE daaa 127 25-04-2019 02:51:37.422 T: 27.45599937438964 [C]; A:[-28, -12, 218]; H: 76.4127197265625
SENSE daab 53 25-04-2019 02:51:37.386 T: 30.3263988494873 [C]; A:[-12, 54, 228]; H: 66.9827880859375
SENSE daaa 128 25-04-2019 02:51:37.636 T: 27.45599937438964 [C]; A:[-26, -6, 230]; H: 76.4127197265625
SENSE daaa 129 25-04-2019 02:51:37.869 T: 27.45599937438964 [C]; A:[-22, -12, 216]; H: 76.37457275390625
SENSE daab 54 25-04-2019 02:51:37.838 T: 30.3887996673584 [C]; A:[-6, 50, 226]; H: 66.9217529296875
SENSE daaa 130 25-04-2019 02:51:38.088 T: 27.45599937438964 [C]; A:[-28, -10, 222]; H: 76.37457275390625
SENSE daaa 131 25-04-2019 02:51:38.301 T: 27.45599937438964 [C]; A:[-18, -8, 222]; H: 76.34405517578125
SENSE daab 55 25-04-2019 02:51:38.281 T: 30.3263988494873 [C]; A:[-4, 54, 228]; H: 66.86834716796875
SENSE daaa 132 25-04-2019 02:51:38.525 T: 27.45599937438964 [C]; A:[-26, -8, 222]; H: 76.31353759765625
SENSE daad 50 25-04-2019 02:51:36.019 T: 28.26719856262207 [C]; A:[-16, -8, 228]; H: 69.18768310546875
SENSE daaa 133 25-04-2019 02:51:38.738 T: 27.45599937438964 [C]; A:[-22, -12, 210]; H: 76.28302001953125
SENSE daac 51 25-04-2019 02:51:36.440 T: 27.70559883117675 [C]; A:[4, -36, 250]; H: 70.8280029296875
SENSE daad 51 25-04-2019 02:51:36.557 T: 28.26719856262207 [C]; A:[-12, -8, 232]; H: 69.18768310546875
SENSE daab 56 25-04-2019 02:51:39.028 T: 30.3887996673584 [C]; A:[-10, 56, 226]; H: 66.77679443359375
SENSE daaa 135 25-04-2019 02:51:39.135 T: 27.45599937438964 [C]; A:[-26, -8, 222]; H: 76.25250244140625
SENSE daaa 136 25-04-2019 02:51:39.349 T: 27.45599937438964 [C]; A:[-28, -6, 228]; H: 76.21435546875
SENSE daaa 137 25-04-2019 02:51:39.562 T: 27.45599937438964 [C]; A:[-24, -8, 218]; H: 76.183837890625
SENSE daaa 138 25-04-2019 02:51:39.776 T: 27.45599937438964 [C]; A:[-22, -10, 220]; H: 76.1533203125
SENSE daab 58 25-04-2019 02:51:39.868 T: 30.3887996673584 [C]; A:[-6, 54, 226]; H: 66.71575927734375
SENSE daaa 139 25-04-2019 02:51:39.995 T: 27.45599937438964 [C]; A:[-24, -10, 222]; H: 76.1533203125
SENSE daaa 140 25-04-2019 02:51:40.203 T: 27.45599937438964 [C]; A:[-24, -10, 222]; H: 76.122802734375
SENSE daac 52 25-04-2019 02:51:37.157 T: 27.70559883117675 [C]; A:[0, -34, 244]; H: 70.8280029296875
SENSE daac 53 25-04-2019 02:51:37.609 T: 27.70559883117675 [C]; A:[4, -42, 244]; H: 70.8280029296875
SENSE daac 54 25-04-2019 02:51:38.051 T: 27.6431999206543 [C]; A:[8, -40, 248]; H: 70.80511474609375
SENSE daaa 141 25-04-2019 02:51:40.416 T: 27.45599937438964 [C]; A:[-24, -8, 228]; H: 76.08465576171875
