SENSE daaa 1 22-04-2019 10:09:20.914 T: 23.52479934692382 [C]; A:[0, 0, 0]; H: 69.72174072265625
SENSE daab 1 22-04-2019 10:09:20.926 T: 26.70719909667968 [C]; A:[0, 0, 0]; H: 64.70159912109375
SENSE daaa 2 22-04-2019 10:09:21.377 T: 23.58720016479492 [C]; A:[0, 4, 232]; H: 69.72174072265625
SENSE daab 2 22-04-2019 10:09:21.619 T: 26.70719909667968 [C]; A:[0, 16, 230]; H: 64.73211669921875
SENSE daaa 3 22-04-2019 10:09:21.963 T: 23.58720016479492 [C]; A:[0, 6, 230]; H: 69.72174072265625
SENSE daab 3 22-04-2019 10:09:22.196 T: 26.70719909667968 [C]; A:[-8, 18, 236]; H: 64.76263427734375
SENSE daaa 4 22-04-2019 10:09:22.529 T: 23.58720016479492 [C]; A:[-4, 0, 232]; H: 69.72174072265625
SENSE daab 4 22-04-2019 10:09:22.758 T: 26.64480018615722 [C]; A:[-6, 24, 240]; H: 64.8465576171875
SENSE daaa 5 22-04-2019 10:09:23.105 T: 23.52479934692382 [C]; A:[0, 2, 230]; H: 69.72174072265625
SENSE daab 5 22-04-2019 10:09:23.335 T: 26.64480018615722 [C]; A:[-6, 14, 236]; H: 64.9686279296875
SENSE daaa 6 22-04-2019 10:09:23.681 T: 23.52479934692382 [C]; A:[0, 6, 234]; H: 69.72174072265625
SENSE daab 6 22-04-2019 10:09:23.902 T: 26.64480018615722 [C]; A:[-4, 18, 236]; H: 65.0296630859375
SENSE daaa 7 22-04-2019 10:09:24.266 T: 23.52479934692382 [C]; A:[0, 2, 232]; H: 69.75225830078125
SENSE daab 7 22-04-2019 10:09:24.475 T: 26.64480018615722 [C]; A:[-6, 16, 238]; H: 65.14410400390625
SENSE daaa 8 22-04-2019 10:09:24.829 T: 23.52479934692382 [C]; A:[0, 2, 228]; H: 69.75225830078125
SENSE daab 8 22-04-2019 10:09:25.067 T: 26.64480018615722 [C]; A:[-8, 20, 232]; H: 65.20513916015625
SENSE daaa 9 22-04-2019 10:09:25.415 T: 23.52479934692382 [C]; A:[0, 0, 230]; H: 69.75225830078125
SENSE daab 9 22-04-2019 10:09:25.644 T: 26.64480018615722 [C]; A:[-10, 18, 238]; H: 65.258544921875
SENSE daac 1 22-04-2019 10:09:20.920 T: 24.64799880981445 [C]; A:[12, 2, 254]; H: 67.17352294921875
SENSE daab 10 22-04-2019 10:09:26.221 T: 26.64480018615722 [C]; A:[-8, 18, 232]; H: 65.2890625
SENSE daac 2 22-04-2019 10:09:26.446 T: 24.585599899292 [C]; A:[4, 0, 254]; H: 66.9522705078125
SENSE daab 11 22-04-2019 10:09:26.788 T: 26.70719909667968 [C]; A:[-4, 14, 236]; H: 65.35009765625
SENSE daac 3 22-04-2019 10:09:27.008 T: 24.585599899292 [C]; A:[2, 0, 246]; H: 66.97515869140625
SENSE daab 12 22-04-2019 10:09:27.355 T: 26.70719909667968 [C]; A:[-14, 18, 232]; H: 65.35009765625
SENSE daac 4 22-04-2019 10:09:27.581 T: 24.585599899292 [C]; A:[0, 0, 240]; H: 66.97515869140625
SENSE daab 13 22-04-2019 10:09:27.933 T: 26.70719909667968 [C]; A:[0, 18, 232]; H: 65.35009765625
SENSE daac 5 22-04-2019 10:09:28.163 T: 24.585599899292 [C]; A:[0, 2, 254]; H: 67.00567626953125
SENSE daab 14 22-04-2019 10:09:28.510 T: 26.70719909667968 [C]; A:[0, 16, 236]; H: 65.35009765625
SENSE daac 6 22-04-2019 10:09:28.736 T: 24.585599899292 [C]; A:[0, 0, 250]; H: 67.028564453125
SENSE daab 15 22-04-2019 10:09:29.087 T: 26.64480018615722 [C]; A:[-6, 16, 234]; H: 65.35009765625
SENSE daac 7 22-04-2019 10:09:29.327 T: 24.64799880981445 [C]; A:[0, 0, 248]; H: 67.05908203125
SENSE daab 16 22-04-2019 10:09:29.654 T: 26.70719909667968 [C]; A:[-8, 20, 240]; H: 65.319580078125
SENSE daac 8 22-04-2019 10:09:29.885 T: 24.585599899292 [C]; A:[0, 0, 244]; H: 67.05908203125
SENSE daab 17 22-04-2019 10:09:30.222 T: 26.70719909667968 [C]; A:[-10, 20, 232]; H: 65.2890625
SENSE daac 9 22-04-2019 10:09:30.453 T: 24.585599899292 [C]; A:[4, 0, 246]; H: 67.05908203125
SENSE daaa 10 22-04-2019 10:09:25.981 T: 23.52479934692382 [C]; A:[0, 2, 236]; H: 69.78277587890625
SENSE daad 1 22-04-2019 10:09:20.913 T: 25.89599990844726 [C]; A:[0, 0, 0]; H: 67.3642578125
SENSE daaa 11 22-04-2019 10:09:31.424 T: 23.58720016479492 [C]; A:[0, 0, 228]; H: 69.95062255859375
SENSE daad 2 22-04-2019 10:09:31.529 T: 25.83359909057617 [C]; A:[-6, 0, 202]; H: 67.72283935546875
SENSE daaa 12 22-04-2019 10:09:31.991 T: 23.52479934692382 [C]; A:[0, 0, 236]; H: 69.95062255859375
