SENSE daaa 1 22-04-2019 11:11:32.543 T: 25.27199935913085 [C]; A:[0, 0, 0]; H: 64.28961181640625
SENSE daad 3 22-04-2019 11:11:59.825 T: 25.64639854431152 [C]; A:[-6, 0, 228]; H: 64.86944580078125
SENSE daad 4 22-04-2019 11:12:00.406 T: 25.64639854431152 [C]; A:[-4, 0, 230]; H: 64.86944580078125
SENSE daad 5 22-04-2019 11:12:00.977 T: 25.64639854431152 [C]; A:[0, 4, 234]; H: 64.892333984375
SENSE daad 6 22-04-2019 11:12:01.574 T: 25.64639854431152 [C]; A:[-6, 2, 230]; H: 64.892333984375
SENSE daad 7 22-04-2019 11:12:02.154 T: 25.64639854431152 [C]; A:[0, 0, 228]; H: 64.9228515625
SENSE daad 8 22-04-2019 11:12:02.730 T: 25.64639854431152 [C]; A:[-8, 2, 228]; H: 64.9228515625
SENSE daac 16 22-04-2019 11:11:58.040 T: 26.9567985534668 [C]; A:[0, 64, 192]; H: 63.96917724609375
SENSE daaa 23 22-04-2019 11:11:58.566 T: 25.27199935913085 [C]; A:[2, 2, 248]; H: 64.41168212890625
SENSE daad 9 22-04-2019 11:12:03.321 T: 25.70879936218261 [C]; A:[-6, 0, 218]; H: 64.953369140625
SENSE daac 17 22-04-2019 11:12:03.536 T: 26.9567985534668 [C]; A:[-6, 68, 196]; H: 63.88525390625
SENSE daad 10 22-04-2019 11:12:04.176 T: 25.64639854431152 [C]; A:[-6, 0, 234]; H: 64.953369140625
SENSE daac 18 22-04-2019 11:12:04.402 T: 26.9567985534668 [C]; A:[0, 58, 192]; H: 63.88525390625
SENSE daad 11 22-04-2019 11:12:04.911 T: 25.64639854431152 [C]; A:[0, 0, 228]; H: 64.953369140625
SENSE daab 40 22-04-2019 11:11:58.710 T: 29.07839965820312 [C]; A:[70, 78, 264]; H: 58.75830078125
SENSE daac 19 22-04-2019 11:12:05.117 T: 26.9567985534668 [C]; A:[-4, 68, 194]; H: 63.854736328125
SENSE daab 41 22-04-2019 11:11:59.116 T: 29.01599884033203 [C]; A:[-32, -32, 160]; H: 58.788818359375
SENSE daab 42 22-04-2019 11:11:59.568 T: 29.07839965820312 [C]; A:[-60, -32, 160]; H: 58.788818359375
SENSE daac 20 22-04-2019 11:12:06.282 T: 27.0191993713379 [C]; A:[0, 70, 196]; H: 63.854736328125
SENSE daab 43 22-04-2019 11:11:59.970 T: 29.01599884033203 [C]; A:[62, 78, 288]; H: 58.788818359375
SENSE daab 44 22-04-2019 11:12:00.418 T: 29.07839965820312 [C]; A:[-52, -32, 168]; H: 58.788818359375
SENSE daac 21 22-04-2019 11:12:07.368 T: 27.0191993713379 [C]; A:[-2, 64, 202]; H: 63.854736328125
SENSE daab 45 22-04-2019 11:12:00.829 T: 29.07839965820312 [C]; A:[46, 94, 318]; H: 58.788818359375
SENSE daaa 24 22-04-2019 11:12:03.893 T: 25.27199935913085 [C]; A:[2, 0, 248]; H: 64.44219970703125
SENSE daab 46 22-04-2019 11:12:01.298 T: 29.07839965820312 [C]; A:[-2, 62, 326]; H: 58.8193359375
SENSE daaa 25 22-04-2019 11:12:09.140 T: 25.33440017700195 [C]; A:[4, 0, 248]; H: 64.465087890625
SENSE daab 47 22-04-2019 11:12:01.904 T: 29.01599884033203 [C]; A:[30, 62, 318]; H: 58.8193359375
SENSE daaa 26 22-04-2019 11:12:09.733 T: 25.33440017700195 [C]; A:[2, 0, 256]; H: 64.465087890625
SENSE daab 48 22-04-2019 11:12:02.363 T: 29.07839965820312 [C]; A:[0, 0, 176]; H: 58.849853515625
SENSE daab 49 22-04-2019 11:12:02.823 T: 29.01599884033203 [C]; A:[62, 84, 318]; H: 58.849853515625
SENSE daab 50 22-04-2019 11:12:03.279 T: 29.07839965820312 [C]; A:[38, 78, 334]; H: 58.87274169921875
SENSE daad 12 22-04-2019 11:12:10.972 T: 25.70879936218261 [C]; A:[-4, 0, 230]; H: 64.80841064453125
SENSE daab 51 22-04-2019 11:12:03.698 T: 29.01599884033203 [C]; A:[-60, -32, 160]; H: 58.90325927734375
SENSE daab 52 22-04-2019 11:12:04.167 T: 29.07839965820312 [C]; A:[-48, -32, 160]; H: 58.90325927734375
SENSE daad 13 22-04-2019 11:12:12.059 T: 25.70879936218261 [C]; A:[-6, 0, 234]; H: 64.7855224609375
SENSE daab 53 22-04-2019 11:12:04.576 T: 29.01599884033203 [C]; A:[-56, -32, 152]; H: 58.93377685546875
SENSE daab 54 22-04-2019 11:12:05.030 T: 29.07839965820312 [C]; A:[30, 86, 342]; H: 58.96429443359375
SENSE daad 14 22-04-2019 11:12:13.142 T: 25.70879936218261 [C]; A:[-6, 0, 236]; H: 64.7855224609375
SENSE daab 55 22-04-2019 11:12:05.440 T: 29.07839965820312 [C]; A:[-56, -32, 152]; H: 58.96429443359375
SENSE daab 56 22-04-2019 11:12:05.904 T: 29.07839965820312 [C]; A:[62, 78, 272]; H: 58.99481201171875
SENSE daad 15 22-04-2019 11:12:14.205 T: 25.70879936218261 [C]; A:[0, 0, 224]; H: 64.7855224609375
SENSE daab 57 22-04-2019 11:12:06.317 T: 29.01599884033203 [C]; A:[0, 0, 176]; H: 58.99481201171875
SENSE daaa 27 22-04-2019 11:12:10.290 T: 25.33440017700195 [C]; A:[2, 4, 248]; H: 64.465087890625
SENSE daab 58 22-04-2019 11:12:06.785 T: 29.01599884033203 [C]; A:[62, 90, 334]; H: 59.02532958984375
SENSE daad 16 22-04-2019 11:12:15.278 T: 25.70879936218261 [C]; A:[0, 0, 228]; H: 64.7855224609375
SENSE daab 59 22-04-2019 11:12:07.254 T: 29.01599884033203 [C]; A:[62, 48, 216]; H: 59.05584716796875
SENSE daab 60 22-04-2019 11:12:07.723 T: 29.07839965820312 [C]; A:[-56, -24, 254]; H: 59.05584716796875
SENSE daad 17 22-04-2019 11:12:16.440 T: 25.70879936218261 [C]; A:[-6, 4, 240]; H: 64.7855224609375
SENSE daab 61 22-04-2019 11:12:08.135 T: 29.01599884033203 [C]; A:[70, 78, 272]; H: 59.05584716796875
SENSE daab 62 22-04-2019 11:12:08.601 T: 29.01599884033203 [C]; A:[-56, -28, 180]; H: 59.08636474609375
SENSE daad 18 22-04-2019 11:12:17.539 T: 25.70879936218261 [C]; A:[-6, 4, 232]; H: 64.7550048828125
SENSE daab 63 22-04-2019 11:12:09.007 T: 29.01599884033203 [C]; A:[-60, -32, 160]; H: 59.11688232421875
SENSE daac 22 22-04-2019 11:12:08.433 T: 27.0191993713379 [C]; A:[-4, 64, 192]; H: 63.88525390625
SENSE daab 64 22-04-2019 11:12:09.427 T: 29.01599884033203 [C]; A:[-48, -32, 152]; H: 59.11688232421875
SENSE daab 65 22-04-2019 11:12:09.891 T: 29.01599884033203 [C]; A:[-52, -24, 210]; H: 59.11688232421875
SENSE daac 23 22-04-2019 11:12:19.099 T: 27.0191993713379 [C]; A:[0, 64, 196]; H: 63.854736328125
SENSE daab 66 22-04-2019 11:12:10.296 T: 29.01599884033203 [C]; A:[-48, -32, 164]; H: 59.1397705078125
SENSE daab 67 22-04-2019 11:12:10.751 T: 29.01599884033203 [C]; A:[-56, -32, 192]; H: 59.1397705078125
SENSE daaa 28 22-04-2019 11:12:15.766 T: 25.27199935913085 [C]; A:[0, 0, 250]; H: 64.32012939453125
SENSE daab 68 22-04-2019 11:12:11.152 T: 29.01599884033203 [C]; A:[-52, -28, 204]; H: 59.1397705078125
SENSE daaa 29 22-04-2019 11:12:21.212 T: 25.27199935913085 [C]; A:[0, 0, 252]; H: 64.28961181640625
SENSE daab 69 22-04-2019 11:12:11.616 T: 29.01599884033203 [C]; A:[-32, -32, 160]; H: 59.1397705078125
SENSE daaa 30 22-04-2019 11:12:21.789 T: 25.27199935913085 [C]; A:[2, 0, 252]; H: 64.28961181640625
SENSE daab 70 22-04-2019 11:12:12.062 T: 29.01599884033203 [C]; A:[0, 0, 176]; H: 59.1702880859375
SENSE daaa 31 22-04-2019 11:12:22.366 T: 25.27199935913085 [C]; A:[2, -4, 250]; H: 64.28961181640625
SENSE daab 71 22-04-2019 11:12:12.529 T: 29.01599884033203 [C]; A:[-56, -32, 160]; H: 59.2008056640625
SENSE daab 72 22-04-2019 11:12:12.994 T: 29.01599884033203 [C]; A:[-48, -32, 152]; H: 59.2008056640625
SENSE daab 73 22-04-2019 11:12:13.467 T: 29.01599884033203 [C]; A:[-10, 62, 302]; H: 59.2008056640625
SENSE daad 19 22-04-2019 11:12:23.628 T: 25.70879936218261 [C]; A:[0, 0, 228]; H: 64.7244873046875
SENSE daab 74 22-04-2019 11:12:13.880 T: 29.01599884033203 [C]; A:[-56, -40, 160]; H: 59.2008056640625
SENSE daab 75 22-04-2019 11:12:14.331 T: 29.01599884033203 [C]; A:[-56, -28, 182]; H: 59.2008056640625
SENSE daad 20 22-04-2019 11:12:24.721 T: 25.70879936218261 [C]; A:[-4, 0, 228]; H: 64.70159912109375
SENSE daac 24 22-04-2019 11:12:20.174 T: 27.0191993713379 [C]; A:[0, 64, 198]; H: 63.854736328125
SENSE daab 76 22-04-2019 11:12:14.830 T: 29.01599884033203 [C]; A:[0, 0, 168]; H: 59.2313232421875
SENSE daad 21 22-04-2019 11:12:25.903 T: 25.70879936218261 [C]; A:[-8, 0, 234]; H: 64.70159912109375
SENSE daab 77 22-04-2019 11:12:15.513 T: 29.07839965820312 [C]; A:[32, 8, 192]; H: 59.2313232421875
SENSE daac 25 22-04-2019 11:12:26.000 T: 26.9567985534668 [C]; A:[0, 64, 198]; H: 63.70977783203125
SENSE daaa 32 22-04-2019 11:12:22.939 T: 25.20959854125976 [C]; A:[4, 0, 254]; H: 64.25909423828125
SENSE daaa 33 22-04-2019 11:12:28.186 T: 25.27199935913085 [C]; A:[2, 0, 246]; H: 64.1446533203125
SENSE daaa 34 22-04-2019 11:12:28.634 T: 25.27199935913085 [C]; A:[0, 4, 250]; H: 64.1446533203125
SENSE daaa 35 22-04-2019 11:12:29.082 T: 25.27199935913085 [C]; A:[0, 4, 246]; H: 64.1446533203125
SENSE daaa 36 22-04-2019 11:12:29.530 T: 25.27199935913085 [C]; A:[2, 0, 246]; H: 64.1446533203125
SENSE daaa 37 22-04-2019 11:12:29.988 T: 25.27199935913085 [C]; A:[0, 0, 254]; H: 64.19805908203125
SENSE daaa 38 22-04-2019 11:12:30.436 T: 25.27199935913085 [C]; A:[4, 0, 248]; H: 64.19805908203125
SENSE daaa 39 22-04-2019 11:12:30.904 T: 25.27199935913085 [C]; A:[0, 0, 252]; H: 64.22857666015625
SENSE daaa 40 22-04-2019 11:12:31.366 T: 25.27199935913085 [C]; A:[0, 2, 244]; H: 64.22857666015625
SENSE daad 22 22-04-2019 11:12:31.129 T: 25.70879936218261 [C]; A:[0, 0, 226]; H: 64.61767578125
SENSE daaa 41 22-04-2019 11:12:31.819 T: 25.27199935913085 [C]; A:[2, -6, 248]; H: 64.25909423828125
SENSE daad 23 22-04-2019 11:12:32.098 T: 25.70879936218261 [C]; A:[-6, 2, 232]; H: 64.587158203125
SENSE daaa 42 22-04-2019 11:12:32.397 T: 25.20959854125976 [C]; A:[2, 6, 252]; H: 64.28961181640625
SENSE daab 78 22-04-2019 11:12:15.932 T: 29.01599884033203 [C]; A:[70, 86, 320]; H: 59.2008056640625
SENSE daad 24 22-04-2019 11:12:32.699 T: 25.70879936218261 [C]; A:[-2, 2, 240]; H: 64.587158203125
SENSE daab 79 22-04-2019 11:12:21.149 T: 29.01599884033203 [C]; A:[-48, -18, 248]; H: 59.08636474609375
SENSE daab 80 22-04-2019 11:12:21.627 T: 29.01599884033203 [C]; A:[-32, -32, 160]; H: 59.08636474609375
SENSE daad 25 22-04-2019 11:12:33.663 T: 25.70879936218261 [C]; A:[-8, 2, 236]; H: 64.587158203125
SENSE daab 81 22-04-2019 11:12:22.041 T: 29.01599884033203 [C]; A:[-56, -32, 164]; H: 59.08636474609375
SENSE daab 82 22-04-2019 11:12:22.503 T: 29.01599884033203 [C]; A:[-44, 14, 282]; H: 59.08636474609375
SENSE daad 26 22-04-2019 11:12:34.775 T: 25.77120018005371 [C]; A:[0, 2, 230]; H: 64.556640625
SENSE daab 83 22-04-2019 11:12:22.914 T: 29.01599884033203 [C]; A:[-56, -32, 168]; H: 59.08636474609375
SENSE daab 84 22-04-2019 11:12:23.385 T: 29.01599884033203 [C]; A:[70, 78, 256]; H: 59.08636474609375
SENSE daad 27 22-04-2019 11:12:35.843 T: 25.77120018005371 [C]; A:[0, 0, 230]; H: 64.556640625
SENSE daac 26 22-04-2019 11:12:31.345 T: 27.08160018920898 [C]; A:[0, 68, 196]; H: 63.70977783203125
SENSE daab 85 22-04-2019 11:12:23.888 T: 29.01599884033203 [C]; A:[62, 94, 326]; H: 59.08636474609375
SENSE daac 27 22-04-2019 11:12:37.101 T: 27.0191993713379 [C]; A:[0, 64, 192]; H: 63.64874267578125
SENSE daac 28 22-04-2019 11:12:37.596 T: 27.0191993713379 [C]; A:[-6, 64, 192]; H: 63.61822509765625
SENSE daaa 43 22-04-2019 11:12:32.999 T: 25.27199935913085 [C]; A:[2, 0, 254]; H: 64.28961181640625
SENSE daac 29 22-04-2019 11:12:38.101 T: 27.0191993713379 [C]; A:[0, 58, 192]; H: 63.61822509765625
SENSE daaa 44 22-04-2019 11:12:38.475 T: 25.20959854125976 [C]; A:[2, -4, 250]; H: 64.28961181640625
SENSE daac 30 22-04-2019 11:12:38.692 T: 27.0191993713379 [C]; A:[-4, 58, 192]; H: 63.61822509765625
SENSE daaa 45 22-04-2019 11:12:39.069 T: 25.27199935913085 [C]; A:[2, 0, 256]; H: 64.28961181640625
SENSE daac 31 22-04-2019 11:12:39.257 T: 27.0191993713379 [C]; A:[0, 64, 194]; H: 63.58770751953125
SENSE daaa 46 22-04-2019 11:12:39.630 T: 25.27199935913085 [C]; A:[0, 0, 246]; H: 64.32012939453125
SENSE daac 32 22-04-2019 11:12:39.821 T: 27.0191993713379 [C]; A:[0, 64, 188]; H: 63.58770751953125
SENSE daaa 47 22-04-2019 11:12:40.197 T: 25.27199935913085 [C]; A:[2, 0, 250]; H: 64.32012939453125
SENSE daac 33 22-04-2019 11:12:40.396 T: 27.0191993713379 [C]; A:[0, 64, 192]; H: 63.58770751953125
SENSE daaa 48 22-04-2019 11:12:40.785 T: 25.27199935913085 [C]; A:[0, 0, 250]; H: 64.32012939453125
SENSE daac 34 22-04-2019 11:12:40.981 T: 26.9567985534668 [C]; A:[-6, 64, 190]; H: 63.55718994140625
SENSE daaa 49 22-04-2019 11:12:41.352 T: 25.27199935913085 [C]; A:[2, 4, 246]; H: 64.32012939453125
SENSE daac 35 22-04-2019 11:12:41.546 T: 27.0191993713379 [C]; A:[2, 64, 196]; H: 63.55718994140625
SENSE daaa 50 22-04-2019 11:12:41.930 T: 25.27199935913085 [C]; A:[0, 0, 244]; H: 64.37353515625
SENSE daaa 51 22-04-2019 11:12:42.502 T: 25.27199935913085 [C]; A:[2, 0, 246]; H: 64.4345703125
SENSE daab 86 22-04-2019 11:12:28.947 T: 29.01599884033203 [C]; A:[-32, 0, 160]; H: 58.90325927734375
SENSE daaa 52 22-04-2019 11:12:42.971 T: 25.27199935913085 [C]; A:[2, 2, 252]; H: 64.4345703125
SENSE daab 87 22-04-2019 11:12:29.524 T: 29.01599884033203 [C]; A:[62, 90, 320]; H: 58.90325927734375
SENSE daaa 53 22-04-2019 11:12:43.547 T: 25.27199935913085 [C]; A:[4, 0, 244]; H: 64.465087890625
SENSE daab 88 22-04-2019 11:12:29.987 T: 29.01599884033203 [C]; A:[-64, -28, 160]; H: 58.90325927734375
SENSE daaa 54 22-04-2019 11:12:44.125 T: 25.27199935913085 [C]; A:[0, 0, 252]; H: 64.526123046875
SENSE daab 89 22-04-2019 11:12:30.455 T: 29.01599884033203 [C]; A:[-48, -24, 202]; H: 58.87274169921875
SENSE daaa 55 22-04-2019 11:12:44.692 T: 25.27199935913085 [C]; A:[0, 0, 248]; H: 64.526123046875
SENSE daab 90 22-04-2019 11:12:30.914 T: 29.01599884033203 [C]; A:[62, 102, 326]; H: 58.87274169921875
SENSE daaa 56 22-04-2019 11:12:45.260 T: 25.27199935913085 [C]; A:[0, 2, 254]; H: 64.54901123046875
SENSE daab 91 22-04-2019 11:12:31.409 T: 29.01599884033203 [C]; A:[-56, -32, 160]; H: 58.849853515625
SENSE daaa 57 22-04-2019 11:12:45.837 T: 25.27199935913085 [C]; A:[2, 0, 252]; H: 64.54901123046875
SENSE daab 92 22-04-2019 11:12:31.862 T: 29.01599884033203 [C]; A:[-52, -24, 198]; H: 58.849853515625
SENSE daaa 58 22-04-2019 11:12:46.405 T: 25.27199935913085 [C]; A:[4, 0, 250]; H: 64.57952880859375
SENSE daab 93 22-04-2019 11:12:32.340 T: 29.01599884033203 [C]; A:[70, 78, 272]; H: 58.849853515625
SENSE daaa 59 22-04-2019 11:12:46.983 T: 25.27199935913085 [C]; A:[4, 0, 240]; H: 64.54901123046875
SENSE daac 36 22-04-2019 11:12:42.131 T: 26.9567985534668 [C]; A:[0, 64, 192]; H: 63.55718994140625
SENSE daab 94 22-04-2019 11:12:32.895 T: 29.01599884033203 [C]; A:[62, 94, 334]; H: 58.849853515625
SENSE daac 37 22-04-2019 11:12:47.753 T: 26.9567985534668 [C]; A:[-6, 64, 192]; H: 63.52667236328125
SENSE daab 95 22-04-2019 11:12:33.586 T: 29.01599884033203 [C]; A:[-14, 62, 298]; H: 58.849853515625
SENSE daab 96 22-04-2019 11:12:34.043 T: 28.95359992980957 [C]; A:[-48, -24, 222]; H: 58.849853515625
SENSE daac 38 22-04-2019 11:12:48.497 T: 26.9567985534668 [C]; A:[0, 64, 202]; H: 63.52667236328125
SENSE daab 97 22-04-2019 11:12:34.468 T: 29.01599884033203 [C]; A:[-34, 70, 310]; H: 58.849853515625
SENSE daab 98 22-04-2019 11:12:34.933 T: 29.01599884033203 [C]; A:[-56, -30, 178]; H: 58.849853515625
SENSE daac 39 22-04-2019 11:12:49.622 T: 26.9567985534668 [C]; A:[0, 64, 192]; H: 63.52667236328125
